月度标识,地区代码,地区名称,Category,本月进口金额
2009-02-01,121,澳门,总值,33121
2009-02-01,106,缅甸,总值,30025
2009-02-01,502,美国,总值,5412185
2009-02-01,113,伊朗,总值,831397
2009-02-01,109,朝鲜,总值,47471
2009-03-01,402,阿根廷,总值,423091
2009-03-01,138,阿拉伯联合酋长国,总值,151969
2009-03-01,315,奥地利,总值,238405
2009-03-01,601,澳大利亚,总值,2726813
2009-03-01,127,巴基斯坦,总值,87195
2009-03-01,410,巴西,总值,1530550
2009-03-01,301,比利时,总值,365617
2009-03-01,302,丹麦,总值,189813
2009-03-01,304,德国,总值,4041563
2009-03-01,305,法国,总值,961246
2009-03-01,129,菲律宾,总值,932506
2009-03-01,318,芬兰,总值,304014
2009-03-01,145,哈萨克斯坦,总值,435003
2009-03-01,133,韩国,总值,7658197
2009-03-01,501,加拿大,总值,869441
2009-03-01,328,罗马尼亚,总值,22543
2009-03-01,122,马来西亚,总值,2334739
2009-03-01,244,南非,总值,638252
2009-03-01,704,欧洲联盟,总值,9241647
2009-03-01,116,日本,总值,9480877
2009-03-01,330,瑞典,总值,425503
2009-03-01,331,瑞士,总值,495440
2009-03-01,131,沙特阿拉伯,总值,1162844
2009-03-01,136,泰国,总值,1832757
2009-03-01,137,土耳其,总值,93351
2009-03-01,347,乌克兰,总值,101039
2009-03-01,312,西班牙,总值,307803
2009-03-01,110,香港,总值,680744
2009-03-01,132,新加坡,总值,1201301
2009-03-01,609,新西兰,总值,182661
2009-03-01,307,意大利,总值,796194
2009-03-01,111,印度,总值,1313274
2009-03-01,112,印度尼西亚,总值,857448
2009-03-01,303,英国,总值,579152
2009-03-01,141,越南,总值,429039
2009-03-01,412,智利,总值,799251
2009-03-01,502,美国,总值,6196685
2009-03-01,113,伊朗,总值,883279
2009-03-01,109,朝鲜,总值,61099
2009-03-01,309,荷兰,总值,356426
2009-03-01,106,缅甸,总值,50387
2009-03-01,143,台湾省,总值,5973002
2009-03-01,121,澳门,总值,53285
2009-03-01,344,俄罗斯联邦,总值,1549470
2009-04-01,402,阿根廷,总值,267626
2009-04-01,138,阿拉伯联合酋长国,总值,157810
2009-04-01,315,奥地利,总值,329086
2009-04-01,601,澳大利亚,总值,3251319
2009-04-01,127,巴基斯坦,总值,95333
2009-04-01,410,巴西,总值,2465127
2009-04-01,301,比利时,总值,441290
2009-04-01,302,丹麦,总值,188742
2009-04-01,304,德国,总值,4145517
2009-04-01,305,法国,总值,1089007
2009-04-01,129,菲律宾,总值,906456
2009-04-01,318,芬兰,总值,289946
2009-04-01,145,哈萨克斯坦,总值,358425
2009-04-01,133,韩国,总值,8023812
2009-04-01,501,加拿大,总值,954400
2009-04-01,328,罗马尼亚,总值,23883
2009-04-01,122,马来西亚,总值,2300435
2009-04-01,244,南非,总值,764312
2009-04-01,704,欧洲联盟,总值,9952416
2009-04-01,116,日本,总值,10601703
2009-04-01,330,瑞典,总值,382138
2009-04-01,331,瑞士,总值,558204
2009-04-01,131,沙特阿拉伯,总值,1653814
2009-04-01,136,泰国,总值,1913026
2009-04-01,137,土耳其,总值,77338
2009-04-01,347,乌克兰,总值,258835
2009-04-01,312,西班牙,总值,330278
2009-04-01,110,香港,总值,691878
2009-04-01,132,新加坡,总值,1343354
2009-04-01,609,新西兰,总值,222762
2009-04-01,307,意大利,总值,975206
2009-04-01,111,印度,总值,1350008
2009-04-01,112,印度尼西亚,总值,1040260
2009-04-01,303,英国,总值,622200
2009-04-01,141,越南,总值,369010
2009-04-01,412,智利,总值,959586
2009-04-01,106,缅甸,总值,43264
2009-04-01,113,伊朗,总值,1050263
2009-04-01,344,俄罗斯联邦,总值,1818685
2009-04-01,309,荷兰,总值,366248
2009-04-01,121,澳门,总值,56806
2009-04-01,143,台湾省,总值,6706026
2009-04-01,502,美国,总值,6582089
2009-04-01,109,朝鲜,总值,66673
2009-05-01,402,阿根廷,总值,259923
2009-05-01,138,阿拉伯联合酋长国,总值,82042
2009-05-01,315,奥地利,总值,274492
2009-05-01,601,澳大利亚,总值,2893968
2009-05-01,127,巴基斯坦,总值,86360
2009-05-01,410,巴西,总值,2686508
2009-05-01,301,比利时,总值,458998
2009-05-01,302,丹麦,总值,170432
2009-05-01,304,德国,总值,4095500
2009-05-01,305,法国,总值,966870
2009-05-01,129,菲律宾,总值,865753
2009-05-01,318,芬兰,总值,238348
2009-05-01,145,哈萨克斯坦,总值,436966
2009-05-01,133,韩国,总值,7785300
2009-05-01,501,加拿大,总值,1063602
2009-05-01,328,罗马尼亚,总值,24030
2009-05-01,122,马来西亚,总值,2263010
2009-05-01,244,南非,总值,629764
2009-05-01,704,欧洲联盟,总值,9567917
2009-05-01,116,日本,总值,8947132
2009-05-01,330,瑞典,总值,494497
2009-05-01,331,瑞士,总值,464553
2009-05-01,131,沙特阿拉伯,总值,1354395
2009-05-01,136,泰国,总值,1902314
2009-05-01,137,土耳其,总值,100311
2009-05-01,347,乌克兰,总值,311070
2009-05-01,312,西班牙,总值,294061
2009-05-01,110,香港,总值,670694
2009-05-01,132,新加坡,总值,1309309
2009-05-01,609,新西兰,总值,197774
2009-05-01,307,意大利,总值,901818
2009-05-01,111,印度,总值,1020237
2009-05-01,112,印度尼西亚,总值,975331
2009-05-01,303,英国,总值,579457
2009-05-01,141,越南,总值,410347
2009-05-01,412,智利,总值,977039
2009-05-01,121,澳门,总值,28980
2009-05-01,113,伊朗,总值,1503859
2009-05-01,344,俄罗斯联邦,总值,2014328
2009-05-01,502,美国,总值,5738306
2009-05-01,309,荷兰,总值,353072
2009-05-01,109,朝鲜,总值,63593
2009-05-01,143,台湾省,总值,6427230
2009-05-01,106,缅甸,总值,64311
2009-06-01,402,阿根廷,总值,693400
2009-06-01,138,阿拉伯联合酋长国,总值,177870
2009-06-01,315,奥地利,总值,264901
2009-06-01,601,澳大利亚,总值,3482214
2009-06-01,127,巴基斯坦,总值,99986
2009-06-01,410,巴西,总值,2916631
2009-06-01,301,比利时,总值,570844
2009-06-01,302,丹麦,总值,193208
2009-06-01,304,德国,总值,5069292
2009-06-01,305,法国,总值,1156600
2009-06-01,129,菲律宾,总值,980100
2009-06-01,318,芬兰,总值,287736
2009-06-01,145,哈萨克斯坦,总值,514904
2009-06-01,133,韩国,总值,8653127
2009-06-01,501,加拿大,总值,1024978
2009-06-01,328,罗马尼亚,总值,29803
2009-06-01,122,马来西亚,总值,2465465
2009-06-01,244,南非,总值,780449
2009-06-01,704,欧洲联盟,总值,11756836
2009-06-01,116,日本,总值,11942796
2009-06-01,330,瑞典,总值,547532
2009-06-01,331,瑞士,总值,559438
2009-06-01,131,沙特阿拉伯,总值,1573208
2009-06-01,136,泰国,总值,2193619
2009-06-01,137,土耳其,总值,125739
2009-06-01,347,乌克兰,总值,249591
2009-06-01,312,西班牙,总值,385474
2009-06-01,110,香港,总值,711219
2009-06-01,132,新加坡,总值,1401009
2009-06-01,609,新西兰,总值,225029
2009-06-01,307,意大利,总值,1097662
2009-06-01,111,印度,总值,926700
2009-06-01,112,印度尼西亚,总值,1251849
2009-06-01,303,英国,总值,795459
2009-06-01,141,越南,总值,397729
2009-06-01,412,智利,总值,1335785
2009-06-01,109,朝鲜,总值,82311
2009-06-01,106,缅甸,总值,38202
2009-06-01,309,荷兰,总值,502641
2009-06-01,502,美国,总值,6136408
2009-06-01,113,伊朗,总值,1163381
2009-06-01,344,俄罗斯联邦,总值,2156654
2009-06-01,121,澳门,总值,10103
2009-06-01,143,台湾省,总值,7199684
2009-07-01,402,阿根廷,总值,618308
2009-07-01,138,阿拉伯联合酋长国,总值,241804
2009-07-01,315,奥地利,总值,285506
2009-07-01,601,澳大利亚,总值,4160004
2009-07-01,127,巴基斯坦,总值,115165
2009-07-01,410,巴西,总值,3231835
2009-07-01,301,比利时,总值,547422
2009-07-01,302,丹麦,总值,227075
2009-07-01,304,德国,总值,5284194
2009-07-01,305,法国,总值,1150122
2009-07-01,129,菲律宾,总值,1052238
2009-07-01,318,芬兰,总值,370860
2009-07-01,145,哈萨克斯坦,总值,545543
2009-07-01,133,韩国,总值,9264650
2009-07-01,501,加拿大,总值,1289301
2009-07-01,328,罗马尼亚,总值,45066
2009-07-01,122,马来西亚,总值,2878369
2009-07-01,244,南非,总值,802769
2009-07-01,704,欧洲联盟,总值,12036823
2009-07-01,116,日本,总值,11944515
2009-07-01,330,瑞典,总值,541768
2009-07-01,331,瑞士,总值,690490
2009-07-01,131,沙特阿拉伯,总值,2741820
2009-07-01,136,泰国,总值,2264121
2009-07-01,137,土耳其,总值,164703
2009-07-01,347,乌克兰,总值,198560
2009-07-01,312,西班牙,总值,404320
2009-07-01,110,香港,总值,845634
2009-07-01,132,新加坡,总值,2150761
2009-07-01,609,新西兰,总值,249232
2009-07-01,307,意大利,总值,1037688
2009-07-01,111,印度,总值,979147
2009-07-01,112,印度尼西亚,总值,1301653
2009-07-01,303,英国,总值,672083
2009-07-01,141,越南,总值,390948
2009-07-01,412,智利,总值,1193968
2009-07-01,121,澳门,总值,7448
2009-07-01,309,荷兰,总值,579492
2009-07-01,109,朝鲜,总值,84303
2009-07-01,143,台湾省,总值,7741020
2009-07-01,113,伊朗,总值,1377088
2009-07-01,502,美国,总值,6317915
2009-07-01,344,俄罗斯联邦,总值,2131836
2009-07-01,106,缅甸,总值,49686
2009-08-01,402,阿根廷,总值,274265
2009-08-01,138,阿拉伯联合酋长国,总值,284437
2009-08-01,315,奥地利,总值,293719
2009-08-01,601,澳大利亚,总值,3409849
2009-08-01,127,巴基斯坦,总值,112010
2009-08-01,410,巴西,总值,2961671
2009-08-01,301,比利时,总值,470546
2009-08-01,302,丹麦,总值,187699
2009-08-01,304,德国,总值,5209130
2009-08-01,305,法国,总值,1102535
2009-08-01,129,菲律宾,总值,1021117
2009-08-01,318,芬兰,总值,294633
2009-08-01,145,哈萨克斯坦,总值,670844
2009-08-01,133,韩国,总值,8930731
2009-08-01,501,加拿大,总值,1099098
2009-08-01,328,罗马尼亚,总值,41093
2009-08-01,122,马来西亚,总值,2845122
2009-08-01,244,南非,总值,825362
2009-08-01,704,欧洲联盟,总值,11306896
2009-08-01,116,日本,总值,11014247
2009-08-01,330,瑞典,总值,475280
2009-08-01,331,瑞士,总值,524070
2009-08-01,131,沙特阿拉伯,总值,1568840
2009-08-01,136,泰国,总值,2180984
2009-08-01,137,土耳其,总值,165739
2009-08-01,347,乌克兰,总值,184881
2009-08-01,312,西班牙,总值,344633
2009-08-01,110,香港,总值,769854
2009-08-01,132,新加坡,总值,1399067
2009-08-01,609,新西兰,总值,249925
2009-08-01,307,意大利,总值,932024
2009-08-01,111,印度,总值,798908
2009-08-01,112,印度尼西亚,总值,1033948
2009-08-01,303,英国,总值,648791
2009-08-01,141,越南,总值,420480
2009-08-01,412,智利,总值,1119685
2009-08-01,113,伊朗,总值,1213556
2009-08-01,502,美国,总值,6286677
2009-08-01,121,澳门,总值,7558
2009-08-01,106,缅甸,总值,57560
2009-08-01,309,荷兰,总值,427437
2009-08-01,344,俄罗斯联邦,总值,1930616
2009-08-01,143,台湾省,总值,7911548
2009-09-01,402,阿根廷,总值,417112
2009-09-01,138,阿拉伯联合酋长国,总值,229232
2009-09-01,315,奥地利,总值,289982
2009-09-01,601,澳大利亚,总值,3948027
2009-09-01,127,巴基斯坦,总值,133055
2009-09-01,410,巴西,总值,3542395
2009-09-01,301,比利时,总值,604289
2009-09-01,302,丹麦,总值,223559
2009-09-01,304,德国,总值,5603919
2009-09-01,305,法国,总值,1379189
2009-09-01,129,菲律宾,总值,1365060
2009-09-01,318,芬兰,总值,257682
2009-09-01,145,哈萨克斯坦,总值,604951
2009-09-01,133,韩国,总值,10806789
2009-09-01,501,加拿大,总值,1223153
2009-09-01,328,罗马尼亚,总值,75115
2009-09-01,122,马来西亚,总值,3492360
2009-09-01,244,南非,总值,877530
2009-09-01,704,欧洲联盟,总值,12746172
2009-09-01,116,日本,总值,13801221
2009-09-01,330,瑞典,总值,471898
2009-09-01,331,瑞士,总值,645800
2009-09-01,131,沙特阿拉伯,总值,2442262
2009-09-01,136,泰国,总值,2542284
2009-09-01,137,土耳其,总值,202829
2009-09-01,347,乌克兰,总值,263317
2009-09-01,312,西班牙,总值,462161
2009-09-01,110,香港,总值,912488
2009-09-01,132,新加坡,总值,1644964
2009-09-01,609,新西兰,总值,192151
2009-09-01,307,意大利,总值,1038081
2009-09-01,111,印度,总值,1422382
2009-09-01,112,印度尼西亚,总值,1331001
2009-09-01,303,英国,总值,734176
2009-09-01,141,越南,总值,391718
2009-09-01,412,智利,总值,1273987
2009-09-01,502,美国,总值,6922253
2009-09-01,309,荷兰,总值,611024
2009-09-01,106,缅甸,总值,85988
2009-09-01,344,俄罗斯联邦,总值,2301670
2009-09-01,113,伊朗,总值,1044848
2009-09-01,143,台湾省,总值,9275826
2009-09-01,121,澳门,总值,4806
2009-10-01,402,阿根廷,总值,374480
2009-10-01,138,阿拉伯联合酋长国,总值,281878
2009-10-01,315,奥地利,总值,252178
2009-10-01,601,澳大利亚,总值,3044608
2009-10-01,127,巴基斯坦,总值,119755
2009-10-01,410,巴西,总值,2769216
2009-10-01,301,比利时,总值,540154
2009-10-01,302,丹麦,总值,189406
2009-10-01,304,德国,总值,4700996
2009-10-01,305,法国,总值,870535
2009-10-01,129,菲律宾,总值,1017925
2009-10-01,318,芬兰,总值,162008
2009-10-01,145,哈萨克斯坦,总值,589652
2009-10-01,133,韩国,总值,9002895
2009-10-01,501,加拿大,总值,817795
2009-10-01,328,罗马尼亚,总值,47211
2009-10-01,122,马来西亚,总值,3074958
2009-10-01,244,南非,总值,732868
2009-10-01,704,欧洲联盟,总值,10056985
2009-10-01,116,日本,总值,11228711
2009-10-01,330,瑞典,总值,330228
2009-10-01,331,瑞士,总值,600994
2009-10-01,131,沙特阿拉伯,总值,2313107
2009-10-01,136,泰国,总值,2191299
2009-10-01,137,土耳其,总值,215018
2009-10-01,347,乌克兰,总值,140228
2009-10-01,312,西班牙,总值,317717
2009-10-01,110,香港,总值,714312
2009-10-01,132,新加坡,总值,1395723
2009-10-01,609,新西兰,总值,192224
2009-10-01,307,意大利,总值,685121
2009-10-01,111,印度,总值,935164
2009-10-01,112,印度尼西亚,总值,1183694
2009-10-01,303,英国,总值,640843
2009-10-01,141,越南,总值,475337
2009-10-01,412,智利,总值,1043459
2009-10-01,344,俄罗斯联邦,总值,1664895
2009-10-01,143,台湾省,总值,7910707
2009-10-01,106,缅甸,总值,64713
2009-10-01,121,澳门,总值,4497
2009-10-01,309,荷兰,总值,416098
2009-10-01,113,伊朗,总值,1063400
2009-10-01,502,美国,总值,6182792
2009-11-01,305,法国,总值,1249645
2009-11-01,402,阿根廷,总值,280860
2009-11-01,138,阿拉伯联合酋长国,总值,518891
2009-11-01,315,奥地利,总值,350083
2009-11-01,601,澳大利亚,总值,3398488
2009-11-01,127,巴基斯坦,总值,133991
2009-11-01,410,巴西,总值,2149488
2009-11-01,301,比利时,总值,582301
2009-11-01,302,丹麦,总值,200035
2009-11-01,304,德国,总值,5169514
2009-11-01,129,菲律宾,总值,1192899
2009-11-01,318,芬兰,总值,223920
2009-11-01,145,哈萨克斯坦,总值,706912
2009-11-01,133,韩国,总值,9807365
2009-11-01,501,加拿大,总值,963319
2009-11-01,328,罗马尼亚,总值,34359
2009-11-01,122,马来西亚,总值,3319550
2009-11-01,244,南非,总值,830463
2009-11-01,704,欧洲联盟,总值,11785000
2009-11-01,116,日本,总值,12223897
2009-11-01,330,瑞典,总值,442208
2009-11-01,331,瑞士,总值,660282
2009-11-01,131,沙特阿拉伯,总值,2646439
2009-11-01,136,泰国,总值,2372607
2009-11-01,137,土耳其,总值,245530
2009-11-01,347,乌克兰,总值,178197
2009-11-01,312,西班牙,总值,366544
2009-11-01,110,香港,总值,779977
2009-11-01,132,新加坡,总值,1669701
2009-11-01,609,新西兰,总值,195533
2009-11-01,307,意大利,总值,940304
2009-11-01,111,印度,总值,1194685
2009-11-01,112,印度尼西亚,总值,1366083
2009-11-01,303,英国,总值,790875
2009-11-01,141,越南,总值,413534
2009-11-01,412,智利,总值,1057790
2009-11-01,106,缅甸,总值,50735
2009-11-01,113,伊朗,总值,1047455
2009-11-01,502,美国,总值,7196623
2009-11-01,344,俄罗斯联邦,总值,1585086
2009-11-01,143,台湾省,总值,8590358
2009-11-01,121,澳门,总值,9015
2009-11-01,309,荷兰,总值,509960
2009-12-01,402,阿根廷,总值,216741
2009-12-01,138,阿拉伯联合酋长国,总值,97046
2009-12-01,315,奥地利,总值,353442
2009-12-01,601,澳大利亚,总值,4437429
2009-12-01,127,巴基斯坦,总值,153952
2009-12-01,410,巴西,总值,2156185
2009-12-01,301,比利时,总值,661161
2009-12-01,302,丹麦,总值,226740
2009-12-01,304,德国,总值,5714972
2009-12-01,305,法国,总值,1288799
2009-12-01,129,菲律宾,总值,1309790
2009-12-01,318,芬兰,总值,252685
2009-12-01,145,哈萨克斯坦,总值,691060
2009-12-01,501,加拿大,总值,1151820
2009-12-01,328,罗马尼亚,总值,49384
2009-12-01,122,马来西亚,总值,4047262
2009-12-01,244,南非,总值,901304
2009-12-01,704,欧洲联盟,总值,13362554
2009-12-01,116,日本,总值,15045186
2009-12-01,330,瑞典,总值,570368
2009-12-01,331,瑞士,总值,758297
2009-12-01,131,沙特阿拉伯,总值,3445600
2009-12-01,136,泰国,总值,2885384
2009-12-01,137,土耳其,总值,186350
2009-12-01,347,乌克兰,总值,139754
2009-12-01,312,西班牙,总值,591884
2009-12-01,110,香港,总值,974289
2009-12-01,132,新加坡,总值,2085846
2009-12-01,609,新西兰,总值,239155
2009-12-01,307,意大利,总值,1143210
2009-12-01,111,印度,总值,1781145
2009-12-01,112,印度尼西亚,总值,1744539
2009-12-01,303,英国,总值,872670
2009-12-01,141,越南,总值,528414
2009-12-01,412,智利,总值,1591993
2009-12-01,133,韩国,总值,10924779
2009-12-01,502,美国,总值,9534151
2009-12-01,344,俄罗斯联邦,总值,1960294
2009-12-01,106,缅甸,总值,83669
2009-12-01,309,荷兰,总值,538393
2009-12-01,143,台湾省,总值,9499352
2009-12-01,113,伊朗,总值,1208770
2009-12-01,121,澳门,总值,9378
2010-01-01,402,阿根廷,总值,130333
2010-01-01,138,阿拉伯联合酋长国,总值,376706
2010-01-01,315,奥地利,总值,296256
2010-01-01,601,澳大利亚,总值,3888216
2010-01-01,127,巴基斯坦,总值,145666
2010-01-01,410,巴西,总值,1863548
2010-01-01,301,比利时,总值,616264
2010-01-01,302,丹麦,总值,183392
2010-01-01,304,德国,总值,5390934
2010-01-01,305,法国,总值,1183705
2010-01-01,129,菲律宾,总值,1049640
2010-01-01,318,芬兰,总值,222226
2010-01-01,145,哈萨克斯坦,总值,946964
2010-01-01,133,韩国,总值,9782175
2010-01-01,501,加拿大,总值,955417
2010-01-01,328,罗马尼亚,总值,54639
2010-01-01,122,马来西亚,总值,3450869
2010-01-01,244,南非,总值,757396
2010-01-01,704,欧洲联盟,总值,11902091
2010-01-01,116,日本,总值,11057533
2010-01-01,330,瑞典,总值,380228
2010-01-01,331,瑞士,总值,1647691
2010-01-01,131,沙特阿拉伯,总值,2205347
2010-01-01,136,泰国,总值,2401683
2010-01-01,137,土耳其,总值,207692
2010-01-01,347,乌克兰,总值,114491
2010-01-01,312,西班牙,总值,366195
2010-01-01,110,香港,总值,858623
2010-01-01,132,新加坡,总值,1741224
2010-01-01,609,新西兰,总值,289789
2010-01-01,307,意大利,总值,997477
2010-01-01,111,印度,总值,1813869
2010-01-01,112,印度尼西亚,总值,1677972
2010-01-01,303,英国,总值,703494
2010-01-01,141,越南,总值,432292
2010-01-01,412,智利,总值,1296745
2010-01-01,113,伊朗,总值,968785
2010-01-01,143,台湾省,总值,8162377
2010-01-01,121,澳门,总值,6976
2010-01-01,106,缅甸,总值,44449
2010-01-01,344,俄罗斯联邦,总值,2184713
2010-01-01,309,荷兰,总值,437731
2010-01-01,502,美国,总值,7757276
2010-02-01,402,阿根廷,总值,149504
2010-02-01,138,阿拉伯联合酋长国,总值,328166
2010-02-01,315,奥地利,总值,220308
2010-02-01,601,澳大利亚,总值,3536079
2010-02-01,127,巴基斯坦,总值,117114
2010-02-01,410,巴西,总值,1744838
2010-02-01,301,比利时,总值,557981
2010-02-01,302,丹麦,总值,135854
2010-02-01,304,德国,总值,4177464
2010-02-01,305,法国,总值,1018330
2010-02-01,129,菲律宾,总值,961538
2010-02-01,318,芬兰,总值,231552
2010-02-01,145,哈萨克斯坦,总值,723343
2010-02-01,133,韩国,总值,9044539
2010-02-01,501,加拿大,总值,759609
2010-02-01,328,罗马尼亚,总值,40183
2010-02-01,122,马来西亚,总值,3093440
2010-02-01,244,南非,总值,1024064
2010-02-01,704,欧洲联盟,总值,9700186
2010-02-01,116,日本,总值,10762527
2010-02-01,330,瑞典,总值,337167
2010-02-01,331,瑞士,总值,2220706
2010-02-01,131,沙特阿拉伯,总值,2562902
2010-02-01,136,泰国,总值,2075976
2010-02-01,137,土耳其,总值,186285
2010-02-01,347,乌克兰,总值,143828
2010-02-01,312,西班牙,总值,363430
2010-02-01,110,香港,总值,654829
2010-02-01,132,新加坡,总值,1578180
2010-02-01,609,新西兰,总值,243387
2010-02-01,307,意大利,总值,768692
2010-02-01,111,印度,总值,1682144
2010-02-01,112,印度尼西亚,总值,1222696
2010-02-01,303,英国,总值,624476
2010-02-01,141,越南,总值,365157
2010-02-01,412,智利,总值,1477175
2010-02-01,143,台湾省,总值,7049417
2010-02-01,502,美国,总值,6441698
2010-02-01,106,缅甸,总值,48966
2010-02-01,121,澳门,总值,3784
2010-02-01,309,荷兰,总值,362126
2010-02-01,113,伊朗,总值,1166877
2010-02-01,344,俄罗斯联邦,总值,2088226
2010-03-01,110,香港,总值,1170512
2010-03-01,111,印度,总值,2319910
2010-03-01,112,印度尼西亚,总值,1836761
2010-03-01,116,日本,总值,16093019
2010-03-01,122,马来西亚,总值,4301768
2010-03-01,127,巴基斯坦,总值,148408
2010-03-01,129,菲律宾,总值,1432299
2010-03-01,131,沙特阿拉伯,总值,2464413
2010-03-01,132,新加坡,总值,2037030
2010-03-01,133,韩国,总值,11905258
2010-03-01,136,泰国,总值,2989403
2010-03-01,137,土耳其,总值,238139
2010-03-01,138,阿拉伯联合酋长国,总值,266707
2010-03-01,141,越南,总值,538918
2010-03-01,145,哈萨克斯坦,总值,823920
2010-03-01,244,南非,总值,963856
2010-03-01,704,欧洲联盟,总值,14494194
2010-03-01,301,比利时,总值,821251
2010-03-01,302,丹麦,总值,224123
2010-03-01,303,英国,总值,1021369
2010-03-01,304,德国,总值,6419051
2010-03-01,305,法国,总值,1343038
2010-03-01,307,意大利,总值,1202957
2010-03-01,312,西班牙,总值,504287
2010-03-01,315,奥地利,总值,360839
2010-03-01,318,芬兰,总值,267043
2010-03-01,328,罗马尼亚,总值,59904
2010-03-01,330,瑞典,总值,499728
2010-03-01,331,瑞士,总值,1540999
2010-03-01,347,乌克兰,总值,155471
2010-03-01,402,阿根廷,总值,134226
2010-03-01,410,巴西,总值,2190680
2010-03-01,412,智利,总值,1721789
2010-03-01,501,加拿大,总值,1073027
2010-03-01,601,澳大利亚,总值,4414230
2010-03-01,609,新西兰,总值,335155
2010-03-01,121,澳门,总值,8569
2010-03-01,344,俄罗斯联邦,总值,2523182
2010-03-01,113,伊朗,总值,1690585
2010-03-01,106,缅甸,总值,84954
2010-03-01,502,美国,总值,9462603
2010-03-01,309,荷兰,总值,566145
2010-03-01,143,台湾省,总值,10214166
2010-04-01,110,香港,总值,1119146
2010-04-01,111,印度,总值,2318505
2010-04-01,112,印度尼西亚,总值,1774973
2010-04-01,116,日本,总值,15278829
2010-04-01,122,马来西亚,总值,4137933
2010-04-01,127,巴基斯坦,总值,132239
2010-04-01,129,菲律宾,总值,1311979
2010-04-01,131,沙特阿拉伯,总值,2469023
2010-04-01,132,新加坡,总值,1902891
2010-04-01,133,韩国,总值,11808836
2010-04-01,136,泰国,总值,2815594
2010-04-01,137,土耳其,总值,205350
2010-04-01,138,阿拉伯联合酋长国,总值,355487
2010-04-01,141,越南,总值,541651
2010-04-01,145,哈萨克斯坦,总值,955809
2010-04-01,244,南非,总值,1227722
2010-04-01,704,欧洲联盟,总值,14014948
2010-04-01,301,比利时,总值,663302
2010-04-01,302,丹麦,总值,204289
2010-04-01,303,英国,总值,887140
2010-04-01,304,德国,总值,6283685
2010-04-01,305,法国,总值,1500237
2010-04-01,307,意大利,总值,1143216
2010-04-01,312,西班牙,总值,525871
2010-04-01,315,奥地利,总值,287685
2010-04-01,318,芬兰,总值,254218
2010-04-01,328,罗马尼亚,总值,65444
2010-04-01,330,瑞典,总值,436785
2010-04-01,331,瑞士,总值,1641569
2010-04-01,347,乌克兰,总值,189715
2010-04-01,402,阿根廷,总值,71241
2010-04-01,410,巴西,总值,3070872
2010-04-01,412,智利,总值,1451553
2010-04-01,501,加拿大,总值,1364346
2010-04-01,601,澳大利亚,总值,4166620
2010-04-01,609,新西兰,总值,333554
2010-04-01,121,澳门,总值,9770
2010-04-01,344,俄罗斯联邦,总值,2358226
2010-04-01,309,荷兰,总值,556804
2010-04-01,143,台湾省,总值,10312563
2010-04-01,113,伊朗,总值,1579518
2010-04-01,106,缅甸,总值,81959
2010-04-01,502,美国,总值,8607869
2010-05-01,110,香港,总值,914267
2010-05-01,111,印度,总值,2091190
2010-05-01,112,印度尼西亚,总值,1589150
2010-05-01,116,日本,总值,13407226
2010-05-01,122,马来西亚,总值,4125781
2010-05-01,127,巴基斯坦,总值,128057
2010-05-01,129,菲律宾,总值,1364220
2010-05-01,131,沙特阿拉伯,总值,2906119
2010-05-01,132,新加坡,总值,2185633
2010-05-01,133,韩国,总值,11432848
2010-05-01,136,泰国,总值,2657110
2010-05-01,137,土耳其,总值,424260
2010-05-01,138,阿拉伯联合酋长国,总值,243775
2010-05-01,141,越南,总值,498275
2010-05-01,145,哈萨克斯坦,总值,947131
2010-05-01,244,南非,总值,1118105
2010-05-01,704,欧洲联盟,总值,13859553
2010-05-01,301,比利时,总值,652247
2010-05-01,302,丹麦,总值,219818
2010-05-01,303,英国,总值,944849
2010-05-01,304,德国,总值,6064383
2010-05-01,305,法国,总值,1483790
2010-05-01,307,意大利,总值,1165155
2010-05-01,312,西班牙,总值,564677
2010-05-01,315,奥地利,总值,357959
2010-05-01,318,芬兰,总值,228808
2010-05-01,328,罗马尼亚,总值,62130
2010-05-01,330,瑞典,总值,509172
2010-05-01,331,瑞士,总值,713250
2010-05-01,347,乌克兰,总值,198449
2010-05-01,402,阿根廷,总值,340116
2010-05-01,410,巴西,总值,3368632
2010-05-01,412,智利,总值,1425676
2010-05-01,501,加拿大,总值,1314802
2010-05-01,601,澳大利亚,总值,5094877
2010-05-01,609,新西兰,总值,339041
2010-05-01,106,缅甸,总值,84612
2010-05-01,344,俄罗斯联邦,总值,2551132
2010-05-01,502,美国,总值,7400798
2010-05-01,113,伊朗,总值,1025935
2010-05-01,121,澳门,总值,9203
2010-05-01,143,台湾省,总值,10225721
2010-05-01,309,荷兰,总值,480040
2010-06-01,402,阿根廷,总值,1014913
2010-06-01,138,阿拉伯联合酋长国,总值,383321
2010-06-01,315,奥地利,总值,393282
2010-06-01,601,澳大利亚,总值,4933141
2010-06-01,127,巴基斯坦,总值,116110
2010-06-01,410,巴西,总值,3812643
2010-06-01,301,比利时,总值,638798
2010-06-01,302,丹麦,总值,245282
2010-06-01,304,德国,总值,6254427
2010-06-01,305,法国,总值,1583804
2010-06-01,129,菲律宾,总值,1377122
2010-06-01,318,芬兰,总值,443272
2010-06-01,145,哈萨克斯坦,总值,893232
2010-06-01,133,韩国,总值,11510535
2010-06-01,501,加拿大,总值,1269976
2010-06-01,328,罗马尼亚,总值,68376
